"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,51607,,
"MEX","Mexico","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,9.86656,,
"TUR","Turkey","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1832,"E","Estimated value"
"GRC","Greece","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,10732.894,,
"LUX","Luxembourg","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,84.763919,,
"HUN","Hungary","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-49.507546,,
"ITA","Italy","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1719.352418,,
"NZL","New Zealand","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1754,,
"SVN","Slovenia","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,1021.319,,
"JPN","Japan","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,126443,,
"DNK","Denmark","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,8.718947,,
"KOR","Korea","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-44.977629,,
"DEU","Germany","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,750.594625,,
"POL","Poland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,763.111756,,
"BEL","Belgium","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-21.019087,,
"IRL","Ireland","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,2212.038,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,762.7364,,
"PRT","Portugal","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-2.435091,,
"HUN","Hungary","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,825.035057,,
"ITA","Italy","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-20.092644,,
"ISR","Israel","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-35.994092,,
"ISL","Iceland","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,303.182,,
"AUT","Austria","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-9.476876,,
"IND","India","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,491077.101,,
"CHE","Switzerland","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,9.889217,,
"CZE","Czech Republic","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,5417.11,,
"FRA","France","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-26.310498,,
"MEX","Mexico","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,53721.2,,
"PRT","Portugal","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,4914.023,,
"AUS","Australia","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,5.191994,,
"NLD","Netherlands","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1436.403363,,
"ESP","Spain","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1698.861296,,
"USA","United States","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,275742.1,,
"SVK","Slovak Republic","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,2419.902,,
"ISR","Israel","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,903.801261,,
"NZL","New Zealand","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,4922.2,,
"NLD","Netherlands","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-1.103849,,
"RUS","Russia","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-54.168043,,
"FIN","Finland","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-21.087161,,
"ZAF","South Africa","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-79.457764,,
"CHE","Switzerland","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,7890.936004,,
"DNK","Denmark","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1381.28889,,
"TUR","Turkey","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,81407,,
"CHN","China (People's Republic of)","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-75.279349,,
"CAN","Canada","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,37065.178,,
"CHL","Chile","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-61.926807,,
"CAN","Canada","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-23.369588,,
"PRT","Portugal","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-43.207515,,
"PRT","Portugal","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,10283.8,,
"AUT","Austria","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,6740.84082,,
"IRL","Ireland","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,4860.65,,
"POL","Poland","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,29313.4119,,
"CHE","Switzerland","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,3.504875,,
"NOR","Norway","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,10.574259,,
"ESP","Spain","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,33678.736,,
"AUT","Austria","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-9.561905,,
"USA","United States","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,157921,,
"TUR","Turkey","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-55.168344,,
"GRC","Greece","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,821.755189,,
"JPN","Japan","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-33.816602,,
"GBR","United Kingdom","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,749.592907,,
"CZE","Czech Republic","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,10626.43,,
"KOR","Korea","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,26822.1,,
"IND","India","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,1326583.1681,"E","Estimated value"
"GRC","Greece","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-52.919626,,
"FRA","France","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,67265,,
"MEX","Mexico","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,124587.124,,
"SWE","Sweden","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,5097.7,,
"RUS","Russia","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,146830.6,,
"BRA","Brazil","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-75.774697,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1505.706557,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1558.073105,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,721.520741,,
"BRIICS","BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa","T_POPTOT","Total population; persons; thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,3400029.9681,,
"IDN","Indonesia","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-81.337685,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,736.004967,,
"CZE","Czech Republic","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-39.494701,,
"LUX","Luxembourg","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,40.392331,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1513.663708,,
"DNK","Denmark","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-8.857245,,
"ESP","Spain","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-14.542938,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,788.022526,,
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,22163.84618,"E","Estimated value"
"SVN","Slovenia","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-38.213546,,
"POL","Poland","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,16403.7,,
"IRL","Ireland","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,40.275864,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1707.715023,,
"POL","Poland","T_GPHRPO","Gap in labour utilisation with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-9.517398,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1781.81071,,
"BEL","Belgium","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,4818.1,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,8065.183,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1722,,
"ISL","Iceland","T_EMPTO","Total employment (number of persons employed); thousands","PEHRS","Persons/Hours","2018","2018","PER","Persons","3","Thousands",,,202.6,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1940.6,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,724.962349,,
"ITA","Italy","T_GPGDPO","Gap in GDP per capita with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-31.638354,,
"FRA","France","T_GPGDHR","Gap in GDP per hour worked with respect to the USA","GAP","Gap in % points","2018","2018","PC","Percentage","0","Units",,,-1.936019,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,2148.899219,"E","Estimated value"
"CZE","Czech Republic","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1784.666363,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,848.865135,,
